source_id,first_success_at,last_success_at,last_attempt_at,consecutive_failures,consecutive_throttled,expected_interval_h,staleness_h,gate_fail_rate_28d,attempts_28d,status
iccat.vessels.record,2026-09-11T04:28:50Z,2026-09-11T08:31:26Z,2026-09-11T08:31:26Z,0,0,720,0.6,0.000,6,active
