source_id,url,fetched_at,http_status,content_type,content_length,content_sha256,etag,last_modified,outcome,raw_ref,reason,warnings
iccat.vessels.record,https://www.iccat.int/en/Vesexport.asp?vessAll=True&vStatus=1,2026-09-11T04:28:50Z,200,application/vnd.ms-excel,4380450,e58fa37e604d0e853365f342a9b824d7dd763bfa39361b2df9b4d32a5004a88b,"W/""9a13112a641dd1:0""","Fri, 11 Sep 2026 04:29:01 GMT",first_capture,raw/iccat.vessels.record/2026/09/20260911T042850Z-e58fa37e604d.bin.gz,,
iccat.vessels.record,https://www.iccat.int/en/Vesexport.asp?vStatus=2,2026-09-11T04:31:04Z,200,application/vnd.ms-excel,6673620,453e608694c0e056e258cb0b187a302adb8cf78d63dea607514494baf4256fc0,"W/""33bda962a641dd1:0""","Fri, 11 Sep 2026 04:31:16 GMT",first_capture,raw/iccat.vessels.record/2026/09/20260911T043104Z-453e608694c0.bin.gz,,
iccat.vessels.record,https://www.iccat.int/en/Vesexport.asp?vStatus=3,2026-09-11T04:31:22Z,200,application/vnd.ms-excel,252050,77ebf45276098dcfea0f071234ada06dfac26c8c8d30ca92c2952bf1154522c3,"W/""7591a69a641dd1:0""","Fri, 11 Sep 2026 04:31:27 GMT",first_capture,raw/iccat.vessels.record/2026/09/20260911T043122Z-77ebf4527609.bin.gz,,
